address,blockchain,ens,number_of_points,role,strategy_name,tx_hash,tx_timestamp
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,593.109281107814,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0xe51225539ab9a6797ace9dc406d1c35a25b4b9f3a99835ae8a79614eb4e5ba66,2024-09-23 12:58:53.000 UTC
0x411f9a3cf8b761c0b29a7c18f0ca228c8e79beb3,arbitrum,,637.9370895885359,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe51225539ab9a6797ace9dc406d1c35a25b4b9f3a99835ae8a79614eb4e5ba66,2024-09-23 12:58:53.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,593.109281107814,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0xe51225539ab9a6797ace9dc406d1c35a25b4b9f3a99835ae8a79614eb4e5ba66,2024-09-23 12:58:53.000 UTC
0xa5bf3bc76efa40bf86adcd6a934f38768a3faa2b,arbitrum,,593.109281107814,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0xe51225539ab9a6797ace9dc406d1c35a25b4b9f3a99835ae8a79614eb4e5ba66,2024-09-23 12:58:53.000 UTC
0xcd45e627e37b7f85266f4a9c6d3255f5f6448d6a,arbitrum,,548.2814726270921,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe51225539ab9a6797ace9dc406d1c35a25b4b9f3a99835ae8a79614eb4e5ba66,2024-09-23 12:58:53.000 UTC
0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,arbitrum,,593.109281107814,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0xe51225539ab9a6797ace9dc406d1c35a25b4b9f3a99835ae8a79614eb4e5ba66,2024-09-23 12:58:53.000 UTC
0x1c9cf0e5473914a0e705e8cf0bdd3efbbfe17e48,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x01b69bff063c3a665ce559cd45159438a1ff2262,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x949b1fe8b1860e51fa550131eb0f21729ca68a1a,optimism,funblocks.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x1da045d09d3073338c1ac4c13896f84756e6cd5c,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x71f074c355d61b6c91efe10380d8038c3fe59a44,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x85f5a4e1fc4f44a014b940a224dde22d6e73f2dc,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x7ced265df6e209a123062367d29c26d0ad559124,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xa1f01e5cc9562ed061b0e3dddd3e82ef69a1cebd,optimism,womxninweb3.eth,5.9072592172907505,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xcf65b43793777062a46ec0ddda68dd5f14c3c017,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xe6fc05ab259b63abe8a6f1ae732c483f1a7b62e1,optimism,,6.9585485689626125,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x7037ee1766a94931392ec378cd0b15abba721651,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x97e5552f5ba70fd4b6a537c2a24fc22d7278ccaf,optimism,,31.076653963335655,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x533fb569aa9f442f7acb4756e4fb69e4da9e71a4,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x8df49481a368a3e0f3518198ee8e7e7bdfe142ea,optimism,,39.8503029961408,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xc9a26917494d490377aded7f4f26f0b2fbc536ad,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x8d3cab6ff97f2b583fe5faba15a6f8c18d4e87e0,optimism,samuelchua.eth,48.49770275417112,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xfd868db0696ef762351f8421535cc5f9f423b23c,optimism,avarch.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x33e2b4576746684598562dea4775995bd161eb2c,optimism,,56.07413781319702,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x685b60a70107af61c8b021a3178bb2d7214e61ce,optimism,duckiel.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xf86cd7cc80338b5327014d8c37a8a1eeffc7ed0c,optimism,,93.98958154293491,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xedebc5b7df5245f631d75996b90f453d80cb4efb,optimism,netsepio.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xb62283433c7c1b144b8694943e3e628dd90bc0aa,optimism,openbuildxyz.eth,95.90838369075742,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x16bb8ce90da02575f56f31980f8e8a6e2126ea13,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x6713378883c633b26ba59a43d025a303541e1c95,optimism,,112.05322603245502,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x92506959f5df5c7474b22a6d46a2af324593907a,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x5af0ea24725b244da47a9820189fbfffd3cbd261,optimism,,116.35634175125583,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x86b06319b906e61631f7edbe5a3fe2edb95a3fae,optimism,kleo-network.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xa323b49fe61742527d081ecf8d5fe396515a3bfe,optimism,,124.43193127868173,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x6fad934cdfc1c29b2291820fdb8847bc9b6f630c,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xe0964682f12385abcc8afd2c8ea90e50ea9594f6,optimism,,174.91911972072288,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x8cb64114be40d2486e8de697f59e0c11c658af75,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x5ba9d0ea90537d1fed26f75cba961c813ebb0bb9,optimism,,197.13165982869563,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x1f050479f273f38d1b49094fb0e448d86056a92f,optimism,inferer.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x4671461d47072b6c091a55a1c32ba925f36e6bca,optimism,,228.93886603644094,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xf51066c97473a660fc67de48d244334810de7d01,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x49546556f28376651514cf53f019e78aa66b37fa,optimism,,246.8562763155351,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x730620be5785257f5be08ad3ee3994e34b04c864,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x5afc7720b161788f9d833555b7ebc3274fd98da1,optimism,glorylab.eth,271.8909444045617,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x00953921ce4550d99282f94ee4229c7641d4da12,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x00000000043dd264ca5e68e6853790e818e9edb8,optimism,,291.2553187978377,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x71498865609b6a6ea17f86434168e4ced700a228,optimism,camtci.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x4b4a57b59d13f03100fb5fba8c33248f495fd647,optimism,,294.59425157425386,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x01d79bceaeaadfb8fd2f2f53005289cfcf483464,optimism,sasi.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x89d8414baaace5c13da74d39b8f22378d8be482a,optimism,,348.7919219403451,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x7892e0143dd30e8594e0be83367da43a1d7db22a,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xa02ac459a5c85744647a0ddcf47d2d2146da10e0,optimism,,359.368914620685,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xbfdc0906313dec9dd0f38d5867060627e3ba5c9e,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x2e19b39a5fb2608b10f375780a425afa0e042b11,optimism,,390.38504794603784,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xb87798541698277bd25e3bce7b96c52a5ac20062,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x4e6badc026f1b03bbd0286228015f382fa83c314,optimism,,422.8593973338898,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d,optimism,atlantisdao.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x25df6da2f4e5c178ddff45038378c0b08e0bce54,optimism,wtfacademy.eth,424.1675186774156,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x2a7f900039c76a9d38d9fa04df0afccc8af5bcd4,optimism,ggframe.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x936099ebc71d37a94a62ccf4d4d9b0ae949baefd,optimism,,453.0731026869503,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x9d75f4ebcb8e7669e59dcc27cbadc698e0f77187,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x319f692da0317d61e20d2286a4b98697d6dad1f6,optimism,devlewis.eth,481.4513013115791,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xfad96031f28bcce112fbf71f207a9302d64d937e,optimism,hill🏕.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x9f99e087f531bd8bf74e414813ab73744f0a43ad,optimism,,725.4171313930606,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x7a8bf2ddcb218f74a7258bd517fd47551416e56a,optimism,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x03310918833ce50b5aecf3246260cb29f7137d33,optimism,,794.7983199331599,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x53a21df4b64f8e909b27c79126295c15262e681d,optimism,blrxzo.eth,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x84693046c2e0adf25d4c221b2f9eae0471d0e4d3,optimism,,867.5630918928074,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x9cf245592fe21d04eb9e985a801d2696c00d168a,optimism,hazelhu.eth,70552.04247602673,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x6a245a9dda257e45f532aa4bbed46e6d9f480b82,optimism,,899.3058170734253,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,optimism,,35276.02123801337,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x4d622f28f2c02412d702110b4530610b45e051c6,optimism,,918.0497965687676,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,optimism,,35276.02123801337,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x07856cf50a571d59df6208e662ca2a56831895ac,optimism,,929.78984476629,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x03ba34f6ea1496fa316873cf8350a3f7ead317ef,optimism,yoginth.com,990.4820063903645,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x26ac7bb9a703cb9605397b5cdb627a72c84d6e5a,optimism,web3mattersdao.eth,1011.1389820892284,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xd6823f807c45efdc56c9ae8db0226ca10af6e8ab,optimism,tinyxiong.eth,1131.7752371978725,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x6681722ad4cfc003a536ac541daffae381aa8e03,optimism,,1510.8401553552142,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xc096b0646cd5d3e5983d131861c3614784bc1577,optimism,,1582.885845806977,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x919ec7c7b18936081cdd6d4ccf18f10a383d327d,optimism,,1646.4120475471166,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x18c4a9fe8347f1938dd8a9157205f46479adf169,optimism,,1687.3203133065792,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x7a19ca03355d613c0fa5b035f86612cfc48a3057,optimism,,1703.281938261747,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x90ed56085d3a3f7a70d65e2b6732ced36a80093a,optimism,dao-tokyo.eth,1896.4726585636251,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x1af5c41868d4286c286832c55f2e67a6cad824c4,optimism,,2004.4921507031772,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xba84e79b97d8299071eb532cc9b469a1168ed9ff,optimism,archivehk.eth,2207.0871421322754,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x576edced7475d8f64a5e2d5227c93ca57d7f5d20,optimism,fundingthecommons.eth,2370.2307362434144,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xe6d7b9fb31b93e542f57c7b6bfa0a5a48efc9d0f,optimism,w3buidler.eth,2387.56174764332,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xe9c265c726cef84ff60c4a40e7d68ef425d7a76b,optimism,,2511.0406954995533,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xf2486fbec513e94d703ac7d92a712c1a8b77d710,optimism,,2527.496694418955,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x15309807df7645d17742cf69c1ff3bde0aa76b60,optimism,,2788.2010080830814,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x0d66a74b64198f3a27298e1a08007fdcacf08fd3,optimism,,3039.5616582642765,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xb90b64ccd6997ef3fa6ffec41d0e17cfbb72c38a,optimism,,3255.4510617427804,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xe15c2ed01b7cc30616884b702563dbcd35dfface,optimism,,3676.487064179244,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x81c5c4047f84c3842f9b7ac841c96504517c7d8f,optimism,dhkdao.eth,3799.3455034025933,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x36f322fc85b24ab13263cfe9217b28f8e2b38381,optimism,mnhsu.xyz,3892.96003486794,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x43737376755b1549a086e9b218057d1dbdc139cc,optimism,alexsoong.eth,4059.980544703787,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xa9bff1967e1f76373f67c48f42f1178520bb38c6,optimism,keccak255.eth,4142.072156351037,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0x685606d49cf5c734c1352e8c84ed519df510ea3d,optimism,,4277.75338084093,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8044148361d145fa570c66f1c5b2ccbfbabd7147f2c9b12701d0d5272754f798,2024-09-19 22:25:45.000 UTC
0xc07e21c78d6ad0917cfcbde8931325c392958892,optimism,superdca.eth,841.4414723809185,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x20867a6dc76c0fbaf37ec39add128e4471d0925c4a80748b9ff81cc25dbf00e8,2024-09-18 03:11:53.000 UTC
0xd0ccfeef904cce8e0c70014db37e5133a6a8aa1c,optimism,dgn2rgn.eth,19997.739999999998,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x20867a6dc76c0fbaf37ec39add128e4471d0925c4a80748b9ff81cc25dbf00e8,2024-09-18 03:11:53.000 UTC
0x831f4ed6c49557318f06bfb7bce8488090cd9ecc,optimism,changecode.eth,930.8117480632023,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x20867a6dc76c0fbaf37ec39add128e4471d0925c4a80748b9ff81cc25dbf00e8,2024-09-18 03:11:53.000 UTC
0xddd97ac55815d7eee8884daaa5a3ea2097a00569,optimism,,19997.739999999998,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x20867a6dc76c0fbaf37ec39add128e4471d0925c4a80748b9ff81cc25dbf00e8,2024-09-18 03:11:53.000 UTC
